common_answer,first_name_equality,organization_similarity,email_equality,year_difference,last_name_length,initials_equality,namespace_size,country_equality,city_equality,organization_type_equality,jds_similarity,sts_similarity
0,0.25,0.0,0,0.09090909090909091,0.058823529411764705,1,0.003304717413894792,0,0,0,0.08644788701566848,0.12960714225271475
1,1.0,0.0,0,0.06060606060606061,0.17647058823529413,1,0.0030800340769727664,0,0,0,0.5774390975345243,0.4469243995297886
0,1.0,0.0,0,0.045454545454545456,0.17647058823529413,1,0.019753410037728077,0,0,0,0.0,0.021685168298635298
1,1.0,0.0,0,0.015151515151515152,0.29411764705882354,1,0.004025576453186291,0,0,0,0.37147478792860866,0.2690357040567968
1,0.16666666666666663,0.0,0,0.13636363636363635,0.29411764705882354,0,0.001600868775569432,0,0,0,0.1949410080052032,0.19378556546109804
0,1.0,0.10126582278481011,0,0.09090909090909091,0.0,1,0.007058801501633635,0,0,0,0.0,0.14065743337861694
0,1.0,0.0,0,0.07575757575757576,0.11764705882352941,1,0.007068163307338719,0,0,0,0.0,0.10578404472264663
0,0.33333333333333337,0.0,0,0.21212121212121213,0.23529411764705882,0,0.0013574618272372376,0,0,0,0.0,0.003100973418277017
0,0.125,0.0,0,0.18181818181818182,0.17647058823529413,1,0.00019659791980677232,0,0,0,0.0,0.029833936193858584
1,1.0,1.0,0,0.030303030303030304,0.23529411764705882,1,0.005027289663630321,1,1,1,0.4453014054037389,0.14102255786745338
1,1.0,0.0,0,0.030303030303030304,0.29411764705882354,1,0.0025838583746032933,0,0,0,0.23466156118810824,0.4169313174733212
1,1.0,1.0,0,0.07575757575757576,0.29411764705882354,1,0.005523465365999794,1,1,1,0.20345272806640408,0.4045890190130242
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.001057884044674537,0,0,0,0.3573828890394335,0.25785094340353004
1,1.0,0.9615384615384616,0,0.06060606060606061,0.23529411764705882,1,0.001348100021532153,0,0,1,0.30207087055120035,0.2794867319107219
1,0.0,0.0,0,0.030303030303030304,0.7647058823529411,0,0.00020595972551185673,0,0,0,0.5863038899684719,0.30276614815049435
1,1.0,0.7755102040816326,0,0.030303030303030304,0.23529411764705882,1,7.489444564067518e-05,1,0,1,0.5892276830397984,0.20896524541734737
1,1.0,0.0,0,0.07575757575757576,0.17647058823529413,1,0.017347425971521387,0,0,0,0.6775976943635796,0.23991471899494454
1,1.0,1.0,0,0.015151515151515152,0.35294117647058826,1,0.003211099356843948,1,1,1,0.5917622455926229,0.36442550097309195
0,0.2857142857142857,0.5,0,0.06060606060606061,0.23529411764705882,0,0.02400366982783639,0,0,1,0.0,0.012621563074277099
1,1.0,1.0,0,0.045454545454545456,0.17647058823529413,1,0.0006740500107660765,1,1,1,0.47341267743777216,0.35579666181956204
1,1.0,0.0,0,0.045454545454545456,0.29411764705882354,1,0.004006852841776122,0,0,0,0.0,0.004786262850076633
0,0.125,0.0,0,0.30303030303030304,0.23529411764705882,0,0.007573700815413277,0,0,0,0.024242613909739526,0.020853740232678407
1,1.0,0.0,0,0.09090909090909091,0.4117647058823529,1,0.0008425625134575957,1,1,0,0.7296229715748355,0.419208584267482
1,0.4285714285714286,0.6,0,0.045454545454545456,0.35294117647058826,1,0.0028647125457558252,1,1,1,0.18637458980192642,0.2874605604737378
1,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.0009361805705084396,0,0,0,0.16922465647636148,0.1647772330623195
1,1.0,0.0,0,0.030303030303030304,0.058823529411764705,1,0.004418772292799835,0,0,0,0.0,0.16970983374255372
1,1.0,0.17142857142857137,0,0.06060606060606061,0.4117647058823529,1,0.012273327279365644,1,1,0,0.3911187518701716,0.33373252592902825
0,1.0,0.6111111111111112,0,0.07575757575757576,0.058823529411764705,1,0.059335124558824906,0,0,1,0.16633697801588887,0.05448871465093781
1,1.0,0.0,0,0.10606060606060606,0.29411764705882354,1,0.0023498132319761836,0,0,0,0.5187428380253871,0.21617228430451896
0,0.0,0.0,0,0.045454545454545456,0.058823529411764705,0,0.15280339271838753,0,0,0,0.022745814847203324,0.11157509044286144
0,0.5,0.0,0,0.06060606060606061,0.29411764705882354,0,0.01520357246505706,0,0,0,0.0,0.012258228538200508
0,1.0,0.0,0,0.015151515151515152,0.29411764705882354,1,0.011299699486036867,0,0,0,0.0,0.009279933246385522
1,1.0,0.0,0,0.09090909090909091,0.23529411764705882,1,0.0008238389020474269,0,0,0,0.13939721650763873,0.29127814872879326
1,1.0,0.0,0,0.06060606060606061,0.17647058823529413,1,0.0006927736221762454,0,0,0,0.24104947432467727,0.07532515802075103
1,1.0,0.0,0,0.045454545454545456,0.11764705882352941,1,0.017684450976904426,0,0,0,0.19126372696396257,0.24656771791594306
1,0.0,0.34782608695652173,0,0.09090909090909091,0.23529411764705882,0,0.0023030042034507614,1,0,1,0.3942130272960404,0.4325103321917414
1,1.0,0.0,0,0.09090909090909091,0.29411764705882354,1,0.00048681389666438863,0,0,0,0.024182558970580775,0.030453174827558743
0,0.16666666666666663,0.21212121212121215,0,0.0,0.23529411764705882,0,0.0005617083423050638,0,0,0,0.07132194336098768,0.07148409263684048
0,0.25,0.31999999999999995,0,0.09090909090909091,0.11764705882352941,0,0.026278588614171903,0,0,1,0.0,0.02415955524066927
0,1.0,0.0,0,0.12121212121212122,0.35294117647058826,1,0.01286312103878596,0,0,0,0.026539626310586248,0.07888118488235485
1,1.0,0.0,0,0.045454545454545456,0.47058823529411764,1,0.002115768089349074,0,0,0,0.8391945652808983,0.4794997918515669
1,1.0,0.0,0,0.015151515151515152,0.29411764705882354,1,0.00015915069698643473,0,0,0,0.03514131666779051,0.07311380781998622
1,1.0,0.0,0,0.015151515151515152,0.47058823529411764,1,0.0017132104440304445,1,0,0,0.7215118291398022,0.4694995844661896
1,1.0,0.0,0,0.030303030303030304,0.17647058823529413,1,0.0035013153337015643,0,0,0,0.24263317676842228,0.22633162805060897
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.004914947995169308,0,0,0,0.7103727666178232,0.4777121177974344
1,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.0036042951964574926,0,0,0,0.04840600794504896,0.10938114499962075
0,0.09999999999999998,0.0,0,0.7272727272727273,0.11764705882352941,1,0.011852046022636847,0,0,0,0.17005260780427103,0.1611279843457841
1,1.0,0.0,0,0.045454545454545456,0.35294117647058826,1,0.002340451426271099,0,0,0,0.28421892976598484,0.03864449700155997
1,1.0,0.0,0,0.045454545454545456,0.35294117647058826,1,0.012095452970969041,0,0,0,0.0,0.09131706932807593
1,0.75,0.1515151515151515,0,0.015151515151515152,0.35294117647058826,0,0.00020595972551185673,1,0,0,0.0171729871446254,0.08144586172805306
1,0.5555555555555556,0.0,0,0.015151515151515152,0.17647058823529413,0,0.0059260230113184235,0,0,0,0.1630050022525954,0.10314630454237315
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.008996695282586105,0,0,0,0.0,0.051088270474191004
0,0.16666666666666663,0.18367346938775508,0,0.06060606060606061,0.11764705882352941,1,0.09524701124352865,0,0,0,0.0,0.09809388806531757
1,0.8,0.0,0,0.07575757575757576,0.17647058823529413,0,0.005972832039843845,1,1,0,0.20335508668102284,0.07705018186385468
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.001114054878905043,0,0,0,0.05985103697044574,0.21707315624339604
1,1.0,0.0,0,0.0,0.23529411764705882,1,0.004690264658247283,0,0,0,0.35153091136749165,0.10181210791551146
1,0.19999999999999996,0.0,0,0.25757575757575757,0.29411764705882354,1,0.0003651104224982915,0,0,0,0.0,0.10323817850055877
1,0.16666666666666663,0.0,0,0.0,0.17647058823529413,0,0.004418772292799835,0,0,0,0.1829860101092587,0.22287478751857728
1,0.25,0.0,0,0.030303030303030304,0.23529411764705882,1,0.0002902159768576163,0,0,0,0.42031982128719014,0.22859354972452306
0,1.0,0.0,0,0.5151515151515151,0.23529411764705882,1,0.001132778490315212,0,0,0,0.0,0.1297859241616311
1,0.4285714285714286,0.0,0,0.48484848484848486,0.35294117647058826,1,0.00010297986275592836,0,0,0,0.6052291699480232,0.4171268027721852
0,0.0,0.4117647058823529,0,0.06060606060606061,0.058823529411764705,0,0.29540241721823307,0,0,1,0.0,0.02532929043662088
0,0.2857142857142857,0.26190476190476186,0,0.07575757575757576,0.17647058823529413,0,0.04830691743823549,1,0,0,0.0,0.01995824678142921
1,1.0,0.0,0,0.030303030303030304,0.29411764705882354,1,0.0043719632642744135,0,0,0,0.40901629675685386,0.053671665107756436
0,0.16666666666666663,0.1875,0,0.045454545454545456,0.23529411764705882,0,0.15433872885402136,0,0,0,0.0,0.010623807082565417
1,1.0,0.0,0,0.030303030303030304,0.35294117647058826,1,0.009960961270209798,0,0,0,0.04344374302011904,0.10783504418808952
1,1.0,0.0,0,0.045454545454545456,0.23529411764705882,1,0.0014229944671728283,0,0,0,0.0,0.08313971409443172
1,1.0,0.1875,0,0.06060606060606061,0.23529411764705882,1,0.0003463868110881227,0,0,0,0.0,0.09249831707242198
1,1.0,0.0,0,0.015151515151515152,0.35294117647058826,1,0.0006459645936508233,0,0,0,0.543153661094034,0.2515673488943031
0,0.1428571428571429,0.2325581395348837,0,0.06060606060606061,0.11764705882352941,0,0.03946937285263582,0,0,0,0.585969653262847,0.3123324673499882
0,0.1428571428571429,0.0,0,0.3484848484848485,0.17647058823529413,1,0.0019004465581321326,0,0,0,0.0,0.03212194614174367
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.005757510508626904,0,0,0,0.32309028133254153,0.16769422033782022
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.015559321081850267,0,0,0,0.1491423576160325,0.15404304452629045
1,1.0,1.0,0,0.045454545454545456,0.11764705882352941,1,0.0016102305812745162,1,1,1,0.0,0.0
1,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.0019659791980677233,0,0,0,0.1766762689847852,0.35164808510005663
1,1.0,0.0,0,0.0,0.11764705882352941,1,0.022983233005982193,0,0,0,0.1757221938405914,0.15870226894762754
0,0.33333333333333337,0.0,0,0.06060606060606061,0.23529411764705882,0,0.05353080502167258,0,0,0,0.0,0.051368304794116186
1,1.0,0.4285714285714286,0,0.07575757575757576,0.5294117647058824,1,0.0008332007077525113,1,1,0,0.6283693664853817,0.1939237105084993
1,0.11111111111111116,0.16666666666666663,0,0.06060606060606061,0.23529411764705882,0,0.017450405834277316,0,0,0,0.0,0.0734589968632768
0,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.001600868775569432,0,0,0,0.5068797535616762,0.22637892673615345
1,1.0,0.0,0,0.015151515151515152,0.4117647058823529,1,0.0009549041819186085,0,0,0,0.2570075529986423,0.1839804249438542
1,1.0,0.0,0,0.015151515151515152,0.11764705882352941,1,0.0003651104224982915,0,0,0,0.709606313323303,0.4423249492136397
1,0.75,0.0,0,0.06060606060606061,0.17647058823529413,0,0.0017132104440304445,0,0,0,0.36010896183028585,0.2284810355032035
0,0.16666666666666663,0.0,0,0.696969696969697,0.4117647058823529,1,0.006731138301955681,0,0,0,0.0,0.007098518748446641
1,1.0,0.0,0,0.030303030303030304,0.17647058823529413,1,0.004091109093121882,0,0,0,0.07369783655875237,0.3060382449082811
1,0.16666666666666663,0.0,0,0.045454545454545456,0.5294117647058824,1,0.002031511838003314,0,0,0,0.0,0.16018398550031518
1,1.0,0.0,0,0.015151515151515152,0.11764705882352941,1,0.03562167070784613,0,0,0,0.13955434704551348,0.2074956538916316
1,0.2857142857142857,0.0,0,0.045454545454545456,0.17647058823529413,1,0.010101388355786065,0,0,0,0.022096965886154073,0.21550486932295393
1,1.0,0.0,0,0.07575757575757576,0.5294117647058824,1,0.0006927736221762454,0,0,0,0.16649715667483278,0.13085649793302515
1,1.0,0.0,0,0.045454545454545456,0.29411764705882354,1,0.002312366009155846,0,0,0,0.04213295278555059,0.17763314653185236
1,1.0,0.0,0,0.015151515151515152,0.7647058823529411,1,1.8723611410168794e-05,0,0,0,0.49947083193399155,0.2158195694731305
1,1.0,0.0,0,0.09090909090909091,0.4117647058823529,1,8.425625134575957e-05,0,0,0,0.24604697560533237,0.431262437889405
1,1.0,0.972972972972973,0,0.06060606060606061,0.17647058823529413,1,0.006412836907982812,1,1,1,0.0,0.04489571376677679
0,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.009249464036623384,0,0,0,0.0,0.009749399768825832
1,1.0,0.37209302325581395,0,0.030303030303030304,0.35294117647058826,1,0.0006178791765355702,1,1,1,0.6578631508416541,0.39015250659386325
1,0.0,0.0,0,0.015151515151515152,0.29411764705882354,0,0.0012170347416609717,0,0,0,0.0,0.3327037792265785
1,0.16666666666666663,0.0,0,0.06060606060606061,0.058823529411764705,1,0.001226396547366056,1,1,0,0.04266039160696259,0.08621562231657598
1,0.11111111111111116,0.2542372881355932,0,0.045454545454545456,0.35294117647058826,0,0.00044000486813896666,0,0,0,0.4070132763323599,0.4492214021779697
0,0.15384615384615385,0.20833333333333337,0,0.07575757575757576,0.29411764705882354,0,0.01520357246505706,0,0,0,0.0961156528850936,0.1683628325852242
1,0.7142857142857143,0.5,0,0.07575757575757576,0.17647058823529413,0,0.007648595261053952,1,1,1,0.4076965770627463,0.3688712956368145
0,0.33333333333333337,0.0,0,0.030303030303030304,0.058823529411764705,1,0.13868578971512024,0,0,0,0.0,0.04153230936942231
1,1.0,0.0,0,0.045454545454545456,0.29411764705882354,1,0.004503028544145595,0,0,0,0.6767961530281249,0.323394046072168
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.0007489444564067518,0,0,0,0.05186172492113635,0.21245979846862478
0,0.0,0.34615384615384615,0,0.06060606060606061,0.11764705882352941,0,0.5778293717292191,1,1,0,0.0,0.034243396081935
1,1.0,0.23300970873786409,1,0.015151515151515152,0.9411764705882353,1,8.425625134575957e-05,0,0,1,0.5563147929154296,0.3685194211556125
1,1.0,0.1724137931034483,0,0.07575757575757576,0.29411764705882354,1,0.0023966222605016057,1,1,1,0.6443184388180206,0.44239999766151616
0,1.0,0.2222222222222222,0,0.0,0.35294117647058826,1,0.007255399421440408,1,0,0,0.0,0.015431775352274751
1,1.0,0.125,0,0.06060606060606061,0.17647058823529413,1,0.0002808541711525319,0,0,0,0.0,0.004404170608126091
1,0.1428571428571429,0.0,0,0.3787878787878788,0.17647058823529413,1,0.002948968797101585,0,0,0,0.6620907391379272,0.267579079220529
0,0.4285714285714286,0.0,0,0.045454545454545456,0.4117647058823529,1,0.004596646601196438,0,0,0,0.16032012535488477,0.04002866072984711
1,1.0,0.5454545454545454,0,0.045454545454545456,0.4117647058823529,1,0.00032766319967795387,1,1,0,0.40076438762578737,0.33866536722139207
0,0.0714285714285714,0.6,0,0.015151515151515152,0.058823529411764705,0,0.0158401752530028,1,0,1,0.0,0.010997312586833534
1,0.7142857142857143,0.0,0,0.045454545454545456,0.17647058823529413,0,0.001348100021532153,0,0,0,0.8120674724226344,0.09979242158756675
1,0.8181818181818181,0.0,0,0.030303030303030304,0.35294117647058826,0,0.0005336229251898106,0,0,0,0.0,0.16824425484848635
1,1.0,0.0,0,0.10606060606060606,0.47058823529411764,1,0.0009642659876236929,0,0,0,0.46584568674255106,0.2388141727955364
1,1.0,0.0,0,0.0,0.058823529411764705,1,0.029658200473707368,0,0,0,0.22185422692997858,0.11964370407397908
0,0.16666666666666663,0.0,0,0.7272727272727273,0.4117647058823529,1,0.0007863916792270893,0,0,0,0.0,0.04085373578169568
1,1.0,0.0,0,0.015151515151515152,0.4117647058823529,1,0.007882640403681062,0,0,0,0.11057182003976988,0.1583362915841766
1,0.0,0.0,0,0.045454545454545456,0.23529411764705882,0,0.006347304268047221,0,0,0,0.009059144619617718,0.375972138591606
1,1.0,0.0,0,0.06060606060606061,0.47058823529411764,1,0.004016214647481206,0,0,0,0.39330174688099395,0.08723539337750233
1,0.125,0.0,0,0.25757575757575757,0.29411764705882354,1,0.0011421402960202964,1,0,0,0.04722872429664682,0.19072991254718963
1,0.30000000000000004,0.0,0,0.48484848484848486,0.29411764705882354,1,9.361805705084397e-06,0,0,0,0.15975229331404978,0.18805536699699674
1,0.19999999999999996,0.4528301886792453,0,0.030303030303030304,0.4117647058823529,1,0.0010485222389694524,1,1,1,0.5196681685387577,0.42009708196431966
1,1.0,0.0,0,0.030303030303030304,0.4117647058823529,1,0.011702257131355497,0,0,0,0.0,0.05609815843500915
1,0.16666666666666663,0.6363636363636364,0,0.030303030303030304,0.4117647058823529,1,0.0022374715635151707,1,0,1,0.7328786533192323,0.41357779823741864
1,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.0036698278363930833,0,0,0,0.0,0.14830342808311472
1,1.0,1.0,0,0.045454545454545456,0.5882352941176471,1,3.744722282033759e-05,1,1,1,0.7267780903447538,0.43144882349107255
0,0.25,0.0,0,0.19696969696969696,0.058823529411764705,1,0.0024153458719117743,0,0,0,0.1860261926484177,0.027117154289755103
0,0.4285714285714286,0.0,0,0.015151515151515152,0.23529411764705882,0,0.0347978318057987,0,0,0,0.0,0.051715378599871936
0,0.16666666666666663,0.0,0,0.030303030303030304,0.058823529411764705,1,0.0002621305597423631,0,0,0,0.16693431005338785,0.2274936723543079
1,1.0,0.0,0,0.030303030303030304,0.29411764705882354,1,0.0018161903067863729,0,0,0,0.36037605526314337,0.19537795288844306
1,1.0,0.0,0,0.06060606060606061,0.17647058823529413,1,0.010363518915528428,0,0,0,0.06829097021675416,0.36582477998228585
1,1.0,0.7857142857142857,0,0.015151515151515152,0.11764705882352941,1,0.047997977849967705,1,1,1,0.7719479123431058,0.4572278529877858
1,0.19999999999999996,1.0,0,0.015151515151515152,0.35294117647058826,1,0.004980480635104899,1,1,1,0.35488396879368966,0.22549707609290126
1,1.0,0.38095238095238093,0,0.015151515151515152,0.35294117647058826,1,0.0007114972335864142,1,1,0,0.020346869324977916,0.08390944539999144
0,0.125,0.0,0,0.030303030303030304,0.4117647058823529,1,0.002359175037681268,0,0,0,0.0,0.04476053786678007
1,1.0,0.75,0,0.06060606060606061,0.29411764705882354,1,0.00410983270453205,0,0,1,0.6264017441999916,0.4078800990813645
1,1.0,0.0,0,0.015151515151515152,0.17647058823529413,1,0.005008566052220153,0,0,0,0.0,0.041497818194159035
1,1.0,0.2068965517241379,0,0.06060606060606061,0.0,1,0.1601992192254042,1,1,0,0.2997251995458569,0.44533594046350466
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.004156641733057472,0,0,0,0.39047204199406615,0.14923082729517156
0,1.0,0.0,0,0.12121212121212122,0.29411764705882354,1,0.0018442757239016262,0,0,0,0.042489300390143724,0.1114201591663478
1,0.25,0.0,0,0.0,0.29411764705882354,1,0.0015915069698643474,0,0,0,0.21561831158381192,0.3989545209531226
1,0.6666666666666667,0.6515151515151515,0,0.0,0.23529411764705882,1,0.01343419118679611,1,1,1,0.30657426575674157,0.2169508869917129
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.005064736886450659,0,0,0,0.3705610897189817,0.36028927487498624
1,0.5,0.0,0,0.12121212121212122,0.29411764705882354,1,0.002003426420888061,0,0,0,0.027011184540185876,0.020023420815064877
1,1.0,0.48484848484848486,0,0.06060606060606061,0.29411764705882354,1,0.014052070363331679,0,0,0,0.5949842783205535,0.18616817995011414
1,0.7142857142857143,0.0,0,0.07575757575757576,0.35294117647058826,1,0.010485222389694524,0,0,0,0.19734313088755365,0.2074424075076649
0,1.0,0.19047619047619047,0,0.030303030303030304,0.17647058823529413,1,0.02589475458026344,0,0,0,0.23121221049146293,0.0600734774435034
1,1.0,0.0,0,0.030303030303030304,0.29411764705882354,1,0.0008144770963423425,0,0,0,0.0513827787907066,0.04830151581726784
1,0.4545454545454546,0.5,0,0.030303030303030304,0.5294117647058824,1,0.0005148993137796418,0,0,0,0.2514309019230689,0.3638240860749759
1,0.1428571428571429,1.0,0,0.045454545454545456,0.5294117647058824,1,0.002218747952105002,1,1,1,0.7489151984793732,0.4568883205720088
1,1.0,0.0,0,0.0,0.23529411764705882,1,0.008828182779894587,0,0,0,0.0,0.06124683786941649
1,1.0,0.0,0,0.06060606060606061,0.23529411764705882,1,0.004540475766965932,0,0,0,0.49901534720782476,0.24434851711224606
0,1.0,0.0,0,0.10606060606060606,0.29411764705882354,1,0.002031511838003314,0,0,0,0.0,0.006888577419499541
1,1.0,1.0,1,0.045454545454545456,0.058823529411764705,1,0.006815394553301441,1,1,1,0.3313064801940671,0.4160788929057588
1,0.375,0.5576923076923077,0,0.030303030303030304,0.29411764705882354,1,0.00041191945102371345,1,0,0,0.47711623931387936,0.3869743465362469
1,1.0,0.0,0,0.0,0.23529411764705882,1,0.013565256466667291,0,0,0,0.09915235812483193,0.10571572977673423
0,1.0,0.0,0,0.030303030303030304,0.17647058823529413,1,0.0014042708557626595,0,0,0,0.03449279898139048,0.16708380539388984
0,0.125,0.0,0,0.5303030303030303,0.35294117647058826,0,0.0014229944671728283,0,0,0,0.0,0.007527253378533393
0,0.125,0.0,0,0.030303030303030304,0.11764705882352941,1,0.022365353829446624,0,0,0,0.039346383724122906,0.11263494242508368
0,0.25,0.0,0,0.6818181818181818,0.23529411764705882,1,0.0011608639074304652,0,0,0,0.0,0.040478500714258195
0,1.0,0.0,0,0.06060606060606061,0.29411764705882354,1,0.004549837572671017,0,0,0,0.0,0.07186585899671497
0,0.25,0.18181818181818177,0,0.24242424242424243,0.23529411764705882,1,0.003164290328318526,1,0,0,0.05027119793321131,0.03159396825352489
1,1.0,0.0,0,0.045454545454545456,0.11764705882352941,1,0.0006553263993559077,0,0,0,0.21221450537748246,0.1512517608805676
1,0.125,0.30434782608695654,0,0.06060606060606061,0.7058823529411765,1,0.0015915069698643474,1,1,0,0.1454703149573285,0.14969519629862277
1,0.30000000000000004,0.8064516129032258,0,0.07575757575757576,0.47058823529411764,1,0.0003089395882677851,0,0,1,0.5158808782567414,0.3731612718706658
1,1.0,1.0,0,0.09090909090909091,0.23529411764705882,1,0.005308143834782853,1,0,1,0.15590348563423084,0.13299027859043655
1,1.0,0.5303030303030303,0,0.030303030303030304,0.29411764705882354,1,0.0,1,1,1,0.0,0.01618726155042835
1,0.1428571428571429,0.10810810810810811,0,0.06060606060606061,0.11764705882352941,1,0.002115768089349074,1,0,0,0.49574484061038554,0.1536046962380431
0,1.0,0.627906976744186,0,0.015151515151515152,0.17647058823529413,1,0.08011833322411227,0,0,1,0.0,0.0
1,1.0,1.0,0,0.0,0.6470588235294118,1,0.00014978889128135036,1,1,1,0.19400585281897073,0.08686878560206336
1,1.0,0.0,0,0.030303030303030304,0.29411764705882354,1,0.0003744722282033759,0,0,0,0.19030964386401794,0.04752230768177426
0,0.2857142857142857,0.0,0,0.015151515151515152,0.17647058823529413,0,0.012348221725006318,0,0,0,0.0,0.06490823669787804
1,0.8,0.33333333333333337,0,0.030303030303030304,0.058823529411764705,0,0.006422198713687896,0,0,0,0.31154213646003387,0.41673229696709385
1,1.0,0.0,0,0.015151515151515152,0.11764705882352941,1,0.045563908366645756,0,0,0,0.0,0.07771448033011395
0,0.0,0.53125,0,0.045454545454545456,0.0,0,0.5340442064465394,1,1,1,0.0,0.035452094351335076
1,1.0,0.0,0,0.07575757575757576,0.11764705882352941,1,0.004540475766965932,0,0,0,0.6688971815473255,0.43007851250260065
1,0.4285714285714286,1.0,0,0.045454545454545456,0.29411764705882354,1,0.0032204611625490324,0,0,1,0.22823240885851473,0.22948316303914995
1,1.0,0.6190476190476191,0,0.06060606060606061,0.4117647058823529,1,0.00038383403390846024,1,0,1,0.6843799001232921,0.3078794154986768
1,1.0,0.326530612244898,0,0.0,0.5882352941176471,1,0.0020127882265931455,0,0,1,0.20363127536718315,0.08895834811246676
0,0.5714285714285714,0.3783783783783784,0,0.045454545454545456,0.11764705882352941,0,0.027439452521602365,0,0,0,0.0,0.06787419271562943
0,1.0,0.19444444444444442,0,0.06060606060606061,0.17647058823529413,1,0.12619714090453768,0,0,0,0.0,0.12459857092672838
1,1.0,0.0,0,0.030303030303030304,0.058823529411764705,1,0.020277671157212802,0,0,0,0.0,0.14149694193173024
1,1.0,1.0,0,0.030303030303030304,0.29411764705882354,1,0.001114054878905043,0,0,1,0.06120394972323154,0.3901556169907591
1,1.0,0.5283018867924528,0,0.030303030303030304,0.11764705882352941,1,0.28916745461864685,1,0,1,0.46933471970352625,0.42502477694414575
0,0.2222222222222222,0.1428571428571429,0,0.030303030303030304,0.058823529411764705,0,0.021607047567334788,0,0,1,0.0,0.023586212073050037
1,1.0,0.0,0,0.13636363636363635,0.11764705882352941,1,0.000496175702369473,0,0,0,0.5753762462635751,0.1817948215629549
1,1.0,0.0,0,0.030303030303030304,0.0,1,0.045835400732093204,0,0,0,0.28599107206864177,0.3754113327095995
1,0.25,0.0,0,0.0,0.11764705882352941,0,0.0013387382158270688,0,0,0,0.24872785230503294,0.03565702799353233
1,1.0,0.7391304347826086,1,0.045454545454545456,0.35294117647058826,1,0.0003557486167932071,1,1,0,0.6159270670665056,0.3936383580608468
1,0.5,0.0,0,0.06060606060606061,0.8823529411764706,1,0.0005523465365999794,0,0,0,0.8476417204435382,0.34892723948444027
0,0.09999999999999998,0.1428571428571429,0,0.07575757575757576,0.11764705882352941,0,0.012170347416609715,0,0,0,0.0,0.012886238848701334
1,1.0,0.0,0,0.045454545454545456,0.11764705882352941,1,0.11547787337221603,0,0,0,0.25518715281233784,0.4098155684826261
1,0.375,0.0,0,0.015151515151515152,0.29411764705882354,1,0.007966896655026822,0,0,0,0.06356700151722723,0.12781275079600526
1,0.375,0.0,0,0.4393939393939394,0.29411764705882354,1,0.01226396547366056,0,0,0,0.04021868299373483,0.04560218645248501
1,1.0,0.5,0,0.015151515151515152,0.47058823529411764,1,0.0016851250269151914,1,1,1,0.026408693772654812,0.148217117916063
1,1.0,0.2941176470588235,0,0.06060606060606061,0.29411764705882354,1,0.0016102305812745162,1,1,0,0.42994897627084416,0.18872578092316464
1,0.5,0.0,0,0.015151515151515152,0.29411764705882354,1,0.0017974666953762043,0,0,0,0.06320241001058305,0.027815604923174513
1,1.0,0.2682926829268293,0,0.045454545454545456,0.35294117647058826,1,0.0005242611194847262,0,0,1,0.3151061130771875,0.3161139790329786
1,1.0,0.0,0,0.0,0.058823529411764705,1,0.029658200473707368,0,0,0,0.6496065441764108,0.4058102481887721
0,0.19999999999999996,0.0,0,0.06060606060606061,0.29411764705882354,0,0.00860349944297256,0,0,0,0.04551745737537111,0.025017565113189692
1,1.0,0.0,0,0.045454545454545456,0.23529411764705882,1,0.004690264658247283,0,0,0,0.01166145167084985,0.24698900178612068
1,1.0,0.0,0,0.13636363636363635,0.11764705882352941,1,0.0012825673815965624,0,0,0,0.0796268224448799,0.030823721664526602
1,1.0,0.26,0,0.045454545454545456,0.35294117647058826,1,0.0008144770963423425,0,0,0,0.6735005112860357,0.4530672680175728
1,1.0,0.0,0,0.0,0.4117647058823529,1,0.0009361805705084396,0,0,0,0.0,0.03037187015918174
1,0.16666666666666663,0.22448979591836737,0,0.015151515151515152,0.23529411764705882,1,0.0013761854386474064,0,0,0,0.0,0.04897937439192277
1,0.4285714285714286,0.9565217391304348,0,0.06060606060606061,0.29411764705882354,1,0.003229822968254117,1,0,1,0.5855907001517574,0.1655790063919535
0,1.0,0.25,0,0.045454545454545456,0.11764705882352941,1,0.0073209320613759985,0,0,0,0.0,0.23172647237937413
1,1.0,0.15384615384615385,0,0.015151515151515152,0.29411764705882354,1,0.005523465365999794,1,0,0,0.6578643681463318,0.39784887265459434
1,1.0,0.3571428571428571,0,0.045454545454545456,0.29411764705882354,1,2.8085417115253192e-05,0,0,1,0.6624117124578631,0.32046211412957937
0,0.2857142857142857,0.0,0,0.045454545454545456,0.23529411764705882,0,0.05353080502167258,0,0,0,0.0,0.03118047663584769
