common_answer,first_name_equality,organization_similarity,email_equality,year_difference,last_name_length,initials_equality,namespace_size,country_equality,city_equality,organization_type_equality,jds_similarity,sts_similarity,vector_difference,oger_similarity
0,0.33333333333333337,0.0,0,0.09090909090909091,0.058823529411764705,0,0.1856771772188173,0,0,0,0.0,0.0,0.6025876871706951,0.0
1,1.0,0.0,0,0.030303030303030304,0.17647058823529413,1,0.1883764571027113,0,0,0,0.4143104545446488,1.0,0.7718901101067008,0.19014634839443023
1,1.0,0.0,0,0.015151515151515152,0.35294117647058826,1,0.003244682326187637,0,0,0,0.5829917429419798,0.0,0.6759006728415584,0.0
0,0.4285714285714286,0.22499999999999998,0,0.12121212121212122,0.17647058823529413,0,0.05279310759218688,0,0,0,0.0,0.0,0.5342535679474447,0.0
1,1.0,0.0,0,0.09090909090909091,0.23529411764705882,1,0.06998715068822393,0,0,0,0.25558596007492046,1.0,0.8408122721686521,0.023618538324420676
1,1.0,0.0,0,0.045454545454545456,0.11764705882352941,1,0.0004529613503794707,0,0,0,0.8031666892196233,1.0,0.6980249228814408,0.05353535353535353
1,1.0,0.0,0,0.09090909090909091,0.23529411764705882,1,0.005102748273662609,0,0,0,0.35445402823680633,0.0,0.6399239184465644,0.0
0,0.16666666666666663,0.0,0,0.09090909090909091,0.11764705882352941,1,0.006230529595015576,0,0,0,0.0,0.0,0.40990634430977846,0.0
1,1.0,0.0,0,0.09090909090909091,0.23529411764705882,1,0.0008597021548018525,0,0,0,0.7234565396577216,0.0,0.7459703562612832,0.06235294117647058
1,0.7142857142857143,0.0,0,0.07575757575757576,0.11764705882352941,0,0.007617145973728242,0,0,0,0.1475329052627088,0.0,0.597920645450155,0.051960784313725486
1,1.0,0.4,0,0.10606060606060606,0.6470588235294118,1,0.0002495909481682798,1,1,1,0.16419477519657177,0.0,0.6284773919048877,0.0
0,0.1428571428571429,0.3783783783783784,0,0.10606060606060606,0.11764705882352941,0,0.05009382770829289,0,0,1,0.0,0.0,0.4187049517411017,0.0
1,1.0,0.0,0,0.0,0.17647058823529413,1,0.00013866163787126654,0,0,0,0.0,0.0,0.677982262442425,0.13554987212276215
0,1.0,0.0,0,0.045454545454545456,0.29411764705882354,1,0.011046710483744233,0,0,0,0.0,1.0,0.57609603295185,0.0
1,1.0,0.0,0,0.0,0.4117647058823529,1,0.0008689462639932703,0,0,0,0.2605244016148954,1.0,0.6541266234873806,0.16408668730650153
1,1.0,0.0,0,0.07575757575757576,0.11764705882352941,1,0.0044741488486462,0,0,0,0.4185160747846096,0.0,0.8234514977525754,0.240559186637618
1,0.25,0.0,0,0.07575757575757576,0.23529411764705882,1,0.0032631705445704726,0,0,0,0.06466472568514983,0.0,0.5972864150078105,0.0
0,0.2222222222222222,0.0,0,0.09090909090909091,0.17647058823529413,0,0.011998853730460264,0,0,0,0.11031215897445713,1.0,0.649796026088776,0.0
1,1.0,0.25,0,0.10606060606060606,0.23529411764705882,1,0.004206069682095085,1,1,0,0.28819406086704585,0.0,0.8971509445917666,0.0
1,0.6666666666666667,0.0,0,0.045454545454545456,0.35294117647058826,0,0.0020244599129204915,0,0,0,0.5586416238568227,1.0,0.6975183751740511,0.05707813428401663
1,1.0,0.6,0,0.030303030303030304,0.23529411764705882,1,0.025338103293676105,1,1,1,0.28856781669739273,1.0,0.8601129331834636,0.00360838779956427
0,0.1428571428571429,0.0,0,0.09090909090909091,0.23529411764705882,1,0.007839004594322269,0,0,0,0.0,0.0,0.511142929799605,0.0
1,1.0,0.0,0,0.07575757575757576,0.11764705882352941,1,0.00010168520110559546,0,0,0,0.3413977942704248,0.0,0.653413025614311,0.04330065359477124
1,1.0,0.0,0,0.045454545454545456,0.23529411764705882,1,0.0019782393669634025,0,0,0,0.18446654305167837,0.0,0.7432363177787761,0.0
1,1.0,0.13793103448275867,0,0.030303030303030304,0.17647058823529413,1,0.0008227257180361815,1,0,0,0.0,0.0,0.688966547863798,0.0
1,1.0,0.0,0,0.030303030303030304,0.17647058823529413,1,0.001127781321352968,0,0,0,0.14474188669531757,0.0,0.5986342680757905,0.0
1,0.375,0.16279069767441856,0,0.10606060606060606,0.47058823529411764,1,0.001636207326880945,0,0,0,0.0,0.0,0.606387973185541,0.0
0,1.0,0.18518518518518523,0,0.030303030303030304,0.23529411764705882,1,0.0469230982556366,0,0,0,0.0,0.0,0.35259058531546156,0.0
1,1.0,0.0,0,0.07575757575757576,0.23529411764705882,1,0.0016269632176895274,0,0,0,0.20527144971377237,0.0,0.6104594523695155,0.0
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.0032169499986133836,0,0,0,0.6919656796905278,0.0,0.8777234813506862,0.0629827688651218
1,0.4285714285714286,0.0,0,0.12121212121212122,0.23529411764705882,1,0.025809552862438412,0,0,0,0.5210095642160402,1.0,0.7403191340966355,0.0
1,1.0,0.0,0,0.07575757575757576,0.4117647058823529,1,0.0006378435342078261,0,0,0,0.26650664444756866,0.0,0.5985501044561127,0.007872846108140225
1,1.0,0.4107142857142857,0,0.12121212121212122,0.23529411764705882,1,0.005075015946088355,0,0,0,0.3804248225440541,1.0,0.5138581656187036,0.0
1,1.0,0.0,0,0.015151515151515152,0.29411764705882354,1,0.0005084260055279772,0,0,0,0.27942905404268636,0.0,0.6540030813534421,0.0
1,1.0,0.5,0,0.13636363636363635,0.11764705882352941,1,0.002394224280577202,1,1,0,0.4297489458821709,0.0,0.5501308030802838,0.0
1,1.0,0.0,0,0.09090909090909091,0.5294117647058824,1,0.002089168677260416,0,0,0,0.4315471519097608,0.0,0.7480223598436959,0.0
1,1.0,0.0,0,0.015151515151515152,0.29411764705882354,1,0.009992882035922608,0,0,0,0.25952012033236377,1.0,0.7400622718861367,0.013323278029160383
0,0.33333333333333337,0.0,0,0.07575757575757576,0.17647058823529413,0,0.02245394122595376,0,0,0,0.15135630326215668,0.0,0.7176468135039408,0.0
0,1.0,0.0,0,0.10606060606060606,0.23529411764705882,1,0.024062416225260452,0,0,0,0.0,0.0,0.5893705495703117,0.0
1,0.5,0.6511627906976745,0,0.10606060606060606,0.058823529411764705,1,0.0024219566081514557,1,0,1,0.1798943783757018,0.0,0.5621514988869358,0.0
1,1.0,0.0,0,0.06060606060606061,0.17647058823529413,1,0.0015899867809238562,0,0,0,0.6234068096700699,0.0,0.5969268073772894,0.0
1,1.0,0.0,0,0.07575757575757576,0.35294117647058826,1,0.00046220545957088844,0,0,0,0.0,0.0,0.5960145602636059,0.0
1,1.0,0.1785714285714286,0,0.10606060606060606,0.6470588235294118,1,0.0008689462639932703,0,0,1,0.33162139905026505,0.0,0.6679752969437907,0.005412581699346405
1,1.0,0.0,0,0.0,0.17647058823529413,1,0.0002958114941253686,0,0,0,0.1442743723462718,1.0,0.7037440379459344,0.0
1,1.0,0.0,0,0.07575757575757576,0.29411764705882354,1,0.004085896262606654,0,0,0,0.0,0.0,0.5995844552893927,0.0
1,1.0,0.0,0,0.045454545454545456,0.23529411764705882,1,3.6976436765671075e-05,0,0,0,0.30731019704923745,0.0,0.4584334719069336,0.0
1,1.0,0.0,0,0.0,0.17647058823529413,1,0.0012202224132671455,0,0,0,0.3464027133417686,0.0,0.7633863762532798,0.0
1,1.0,0.0,0,0.07575757575757576,0.17647058823529413,1,0.0008319698272275992,0,0,0,0.4654423220910872,0.0,0.6701341725587309,0.051960784313725486
1,0.1428571428571429,0.972972972972973,0,0.12121212121212122,0.29411764705882354,1,0.0020244599129204915,1,1,1,0.6592485317257909,0.0,0.587037602550712,0.017320261437908498
1,0.16666666666666663,0.0,0,0.09090909090909091,0.058823529411764705,1,0.0007857492812705103,0,0,0,0.8370978496416069,1.0,0.8108801318652055,0.051960784313725486
0,1.0,0.2564102564102564,0,0.12121212121212122,0.058823529411764705,1,0.003133753015890624,1,0,0,0.16462400746094175,0.0,0.5893282321661151,0.015282583621683969
1,0.8888888888888888,0.5106382978723405,0,0.12121212121212122,0.23529411764705882,1,0.08432476404411289,1,1,1,0.2787434710331363,0.0,0.7280427396932282,0.0
0,0.11111111111111116,0.04166666666666663,0,0.12121212121212122,0.17647058823529413,0,0.12635772853748947,0,0,0,0.0,0.0,0.5421866322299052,0.0
0,0.375,0.0,0,0.045454545454545456,0.0,0,0.0661231130462113,0,0,0,0.0,0.0,0.5527683506770351,0.0
1,1.0,0.19354838709677424,0,0.10606060606060606,0.29411764705882354,1,0.004742228015197316,1,0,0,0.302062642381802,1.0,0.687668816882588,0.45465686274509803
1,1.0,0.0,0,0.030303030303030304,0.17647058823529413,1,0.0009798755742902836,0,0,0,0.3187452460771333,0.0,0.6363876177952824,0.15155228758169934
0,1.0,0.3191489361702128,0,0.10606060606060606,0.11764705882352941,1,0.03909333777050575,0,0,1,0.0,0.0,0.7385272557663436,0.0
1,0.25,0.0,0,0.045454545454545456,0.35294117647058826,1,0.002089168677260416,0,0,0,0.4924704383060433,0.0,0.6198322163025556,0.005412581699346405
1,0.33333333333333337,0.0,0,0.09090909090909091,0.4117647058823529,1,0.0026900357747025707,0,0,0,0.3830381947403405,1.0,0.6207671408074099,0.06495098039215687
1,1.0,0.0,0,0.015151515151515152,0.17647058823529413,1,0.006082623847952892,0,0,0,0.7443891880199264,1.0,0.767275736884015,0.0
1,1.0,0.13793103448275867,0,0.030303030303030304,0.35294117647058826,1,0.001719404309603705,0,0,0,0.2061616710335132,0.0,0.5638286506704779,0.0
1,1.0,0.23529411764705888,0,0.06060606060606061,0.23529411764705882,1,0.006942326002754745,1,0,0,0.3146702242848058,1.0,0.7006495466727592,0.0
1,1.0,0.0,0,0.06060606060606061,0.11764705882352941,1,0.013080414505856144,0,0,0,0.3194539807094981,0.0,0.5935923449311281,0.0
1,0.4285714285714286,0.0,0,0.045454545454545456,0.29411764705882354,1,0.008319698272275992,0,0,0,0.21411421078328396,0.0,0.6328955160281343,0.29588779956427014
1,1.0,0.0,0,0.09090909090909091,0.7058823529411765,1,0.0018580659474749716,0,0,0,0.5579128299917285,1.0,0.6564251981503922,0.0
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.0041043844809894895,0,0,0,0.0,0.0,0.7358597325081293,0.0
1,1.0,0.0,0,0.07575757575757576,0.17647058823529413,1,0.000480693677953724,0,0,0,0.7937991579909272,1.0,0.7173114378535406,0.05083120204603581
1,1.0,0.0,0,0.09090909090909091,0.23529411764705882,1,0.0019135306026234781,0,0,0,0.15591599092755387,0.0,0.5782183062040267,0.0
1,0.1428571428571429,0.33999999999999997,0,0.030303030303030304,0.058823529411764705,1,0.005167457038002533,1,1,1,0.5774776344961374,1.0,0.05383940807648986,0.0
1,1.0,0.33999999999999997,0,0.12121212121212122,0.29411764705882354,1,0.0015067897982010963,1,0,0,0.21081891926724863,0.0,0.826432973991044,0.0
1,0.7142857142857143,0.2222222222222222,0,0.10606060606060606,0.058823529411764705,0,0.00538931565859656,0,0,0,0.5863128520156888,0.0,0.5916444289275246,0.012371615312791783
1,1.0,0.0,0,0.07575757575757576,0.17647058823529413,1,0.02779703633859323,0,0,0,0.0,0.0,0.6557192528434533,0.02165032679738562
1,1.0,0.0,0,0.09090909090909091,0.35294117647058826,1,0.000360520258465293,0,0,0,0.2785531805574718,0.0,0.6278250069264912,0.011546840958605665
1,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.0017656248555607938,0,0,0,0.4992080384621038,1.0,0.7062658663551282,0.0
1,1.0,0.0,0,0.030303030303030304,0.47058823529411764,1,9.244109191417769e-05,0,0,0,0.17052788845139646,1.0,0.6835969778232929,0.01443355119825708
1,1.0,0.0,0,0.12121212121212122,0.17647058823529413,1,0.0038732817512040453,0,0,0,0.36534168225888763,1.0,0.7677423285560782,0.012371615312791783
0,0.30000000000000004,0.1071428571428571,0,0.10606060606060606,0.17647058823529413,0,0.14860829936123204,0,0,0,0.0,0.0,0.7042563688814557,0.0
1,0.7777777777777778,0.0,0,0.045454545454545456,0.23529411764705882,0,0.0010723166662044612,0,0,0,0.16318236795351823,0.0,0.6036036235809951,0.0
1,1.0,0.0,0,0.09090909090909091,0.4117647058823529,1,0.0005546465514850662,0,0,0,0.0770465992659542,0.0,0.6932828241133506,0.034640522875816995
1,1.0,1.0,0,0.12121212121212122,0.5294117647058824,1,0.0016639396544551985,1,1,1,0.14175723311522304,0.0,0.7333149176963492,0.0
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.001479057470626843,0,0,0,0.0,0.0,0.554282481087201,0.0
1,1.0,0.5142857142857142,0,0.09090909090909091,0.35294117647058826,1,0.003318635199718979,1,1,1,0.28292414345114086,0.0,0.7052369405429679,0.0
0,0.19999999999999996,0.0,0,0.045454545454545456,0.17647058823529413,1,0.011610601144420718,0,0,0,0.0,0.0,0.48981708888753106,0.006185807656395891
1,0.4285714285714286,0.19999999999999996,0,0.16666666666666666,0.47058823529411764,1,0.00111853721216155,1,0,0,0.4744774635126909,0.0,0.7747914249984033,0.0
1,0.25,0.0,0,0.030303030303030304,0.4117647058823529,1,0.0010538284478216256,0,0,0,0.15681983339580358,0.0,0.6429006455115406,0.0
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.004381707756732023,0,0,0,0.16675999974252945,0.0,0.9153184593749526,0.023618538324420676
0,1.0,0.0,0,0.015151515151515152,0.35294117647058826,1,0.0733520064339,0,0,0,0.0,0.0,0.4817558762290715,0.01082516339869281
1,1.0,0.1454545454545455,0,0.06060606060606061,0.5294117647058824,1,0.0014328369246697542,1,1,0,0.6564650437950038,0.0,0.8151542886534278,0.026646556058320767
1,1.0,0.0,0,0.015151515151515152,0.4117647058823529,1,0.0025236418092570508,0,0,0,0.7633845461718909,1.0,0.7755979222993118,0.0
1,1.0,0.4516129032258065,0,0.09090909090909091,0.23529411764705882,1,0.005731347698679017,1,0,0,0.7333482162411145,0.0,0.49615568736944504,0.0
1,1.0,0.0,0,0.030303030303030304,0.17647058823529413,1,0.006526341089140945,0,0,0,0.0,0.0,0.7347291163386062,0.0
1,1.0,0.0,0,0.0,0.058823529411764705,1,0.04040600127568707,0,0,0,0.0,0.0,0.5939587577928561,0.02165032679738562
1,1.0,0.0,0,0.07575757575757576,0.4117647058823529,1,0.0011832459765014744,0,0,0,0.3931964567286656,0.0,0.6418894669259826,0.01924473493100944
1,0.5,1.0,0,0.07575757575757576,0.11764705882352941,1,1.0,1,1,1,0.0,0.0,0.6095972303184731,0.00980392156862745
1,1.0,0.0,0,0.015151515151515152,0.17647058823529413,1,0.005435536204553648,0,0,0,0.0,0.0,0.5530552867399039,0.0
1,1.0,0.0,0,0.06060606060606061,0.17647058823529413,1,0.0018673100566663893,0,0,0,0.46068717391291175,1.0,0.6231722828448728,0.006661639014580192
1,1.0,0.0,0,0.06060606060606061,0.23529411764705882,1,0.0022648067518973533,0,0,0,0.039364919070113455,0.0,0.7485048314152085,0.0
0,1.0,0.23913043478260865,0,0.09090909090909091,0.23529411764705882,1,0.006812908474074896,0,0,0,0.0,0.0,0.5575345224175897,0.0
1,1.0,0.0,0,0.0,0.17647058823529413,1,0.00034203204008245746,0,0,0,0.7375254874682924,1.0,0.8676123064556283,0.1443355119825708
1,1.0,0.0,0,0.06060606060606061,0.17647058823529413,1,0.00017563807463693762,0,0,0,0.0,0.0,0.6042919635879024,0.0
0,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.001922774711814896,0,0,0,0.0,0.0,0.5500772481413001,0.0
1,1.0,0.0,0,0.07575757575757576,0.11764705882352941,1,0.01545615056805051,0,0,0,0.17035547017088568,0.0,0.49876783116422446,0.00721677559912854
1,0.5,0.0,0,0.21212121212121213,0.17647058823529413,1,0.00019412629301977314,0,0,0,0.0,0.0,0.6336711160437759,0.0
0,0.33333333333333337,0.0,0,0.07575757575757576,0.058823529411764705,0,0.1518622257966111,0,0,0,0.3617766328469834,0.0,0.5515884680161289,0.0
1,0.6666666666666667,0.5666666666666667,0,0.07575757575757576,0.35294117647058826,0,0.0008227257180361815,1,1,1,0.4641365973086284,0.0,0.5638498226295046,0.0
1,1.0,0.0,0,0.09090909090909091,0.35294117647058826,1,0.00028656738493395087,0,0,0,0.30646936737009695,0.0,0.5283089696840675,0.0
1,1.0,0.5652173913043479,0,0.10606060606060606,0.23529411764705882,1,0.005860765227358866,1,0,1,0.2894662675786194,0.0,0.7720822704220305,0.0
0,0.19999999999999996,0.0,0,0.030303030303030304,0.058823529411764705,1,0.006258261922589829,0,0,0,0.0,0.0,0.6014162749787225,0.0
1,0.7142857142857143,0.0,0,0.09090909090909091,0.29411764705882354,0,0.0023757360621943667,0,0,0,0.49910575583439787,0.0,0.749321082263805,0.0
1,1.0,0.0,0,0.030303030303030304,0.29411764705882354,1,0.002773232757425331,0,0,0,0.24838279964147764,0.0,0.3960424168368684,0.0
1,0.5,0.19444444444444442,0,0.21212121212121213,0.17647058823529413,1,5.5464655148506615e-05,0,0,0,0.3705143302566906,1.0,0.7553398627383009,0.0
1,1.0,0.6538461538461539,0,0.09090909090909091,0.47058823529411764,1,0.0011924900856928923,1,1,0,0.0,0.0,0.1425476082990407,0.0
1,1.0,0.0,0,0.015151515151515152,0.29411764705882354,1,0.0006840640801649149,0,0,0,0.15816094122553442,0.0,0.50709927301614,0.0
1,1.0,1.0,0,0.12121212121212122,0.23529411764705882,1,0.0018950423842406426,1,0,1,0.3245624782192019,0.0,0.8035190051601784,0.0
1,0.16666666666666663,0.0,0,0.015151515151515152,0.47058823529411764,1,0.0017841130739436294,0,0,0,0.10097785887272191,0.0,0.7440312340772318,0.0
1,1.0,0.0,0,0.030303030303030304,0.23529411764705882,1,0.0019320188210063137,0,0,0,0.3011120861913181,0.0,0.7363277992900676,0.0
0,1.0,0.0,0,0.06060606060606061,0.29411764705882354,1,0.0016084749993066918,0,0,0,0.0,0.0,0.5780227704971169,0.0
0,0.19999999999999996,0.0,0,0.22727272727272727,0.23529411764705882,1,0.00023110272978544422,0,0,0,0.13364252663652906,0.0,0.5980581166201192,0.0
1,1.0,0.0,0,0.06060606060606061,0.8235294117647058,1,0.0008227257180361815,0,0,0,0.7809575130821484,1.0,0.7931193285396522,0.04330065359477124
1,1.0,0.0,0,0.10606060606060606,0.23529411764705882,1,0.0012664429592242343,0,0,0,0.2659936865254584,0.0,0.7908342522668199,0.0
1,1.0,0.0,0,0.045454545454545456,0.0,1,0.030394631021381624,0,0,0,0.30390739337524253,0.0,0.38831396147970837,0.0
0,0.19999999999999996,0.1724137931034483,0,0.09090909090909091,0.35294117647058826,1,0.04686763360048809,0,0,0,0.0,0.0,0.49848353636301257,0.0
0,0.33333333333333337,0.0,0,0.0,0.11764705882352941,0,0.13241262005786814,0,0,0,0.0,0.0,0.6270730866000661,0.0
1,0.1428571428571429,0.0,0,0.045454545454545456,0.47058823529411764,1,0.00035127614927387525,0,0,0,0.0,0.0,0.7222891582129721,0.0
0,0.36363636363636365,0.1785714285714286,0,0.07575757575757576,0.058823529411764705,0,0.10900653558519834,0,0,0,0.0,0.0,0.6479354540393812,0.0
0,1.0,1.0,0,0.10606060606060606,0.058823529411764705,1,0.015751962062175877,1,1,1,0.8077074730124323,0.0,0.7225825824074465,0.003936423054070113
1,0.375,0.8444444444444444,0,0.045454545454545456,0.29411764705882354,1,0.0007025522985477505,1,1,1,0.1347942815868733,0.0,0.5855500210600325,0.0
1,1.0,0.0,0,0.10606060606060606,0.23529411764705882,1,0.0008689462639932703,0,0,0,0.11212238417154205,0.0,0.6460755862548578,0.0
0,0.19999999999999996,0.0,0,0.030303030303030304,0.17647058823529413,1,0.011610601144420718,0,0,0,0.0,0.0,0.5256450062768899,0.00962236746550472
1,0.4117647058823529,0.0,0,0.045454545454545456,0.35294117647058826,0,0.0019135306026234781,0,0,0,0.24041889507732975,0.0,0.7874272023485648,0.0
0,0.2857142857142857,0.5,0,0.09090909090909091,0.23529411764705882,0,0.02378509294951792,0,0,1,0.0,0.0,0.43941347751466436,0.0
1,0.375,0.0,0,0.07575757575757576,0.35294117647058826,1,0.0007765051720790925,0,0,0,0.37742707153498734,0.0,0.6328797873911657,0.0
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.0009059227007589414,0,0,0,0.40965167249676726,0.0,0.7285769616928719,0.08660130718954248
0,0.08333333333333337,0.0,0,0.030303030303030304,0.11764705882352941,0,0.004742228015197316,0,0,0,0.4927495972969101,0.0,0.6959578633450134,0.03092903828197946
0,1.0,0.0,0,0.015151515151515152,0.23529411764705882,1,0.001922774711814896,0,0,0,0.0,0.0,0.5743844178731464,0.0
0,0.19999999999999996,0.0,0,0.22727272727272727,0.23529411764705882,1,0.0027362563206596597,0,0,0,0.0,0.0,0.7554599959275579,0.0
1,0.16666666666666663,0.0,0,0.06060606060606061,0.35294117647058826,1,0.00039749669523096406,0,0,0,0.44999136826804836,1.0,0.7560206029583799,0.08660130718954248
1,0.1428571428571429,0.3389830508474576,0,0.09090909090909091,0.5882352941176471,1,0.00031429971250820416,1,1,1,0.6572228934735279,1.0,0.5411544845145372,0.0
1,0.1428571428571429,0.0,0,0.09090909090909091,0.29411764705882354,1,0.0016084749993066918,0,0,0,0.43539596790454355,1.0,0.522942052642962,0.0
0,0.125,0.0,0,0.12121212121212122,0.23529411764705882,1,0.004464904739454783,0,0,0,0.0,0.0,0.6694914412778585,0.0
0,1.0,0.22807017543859653,0,0.10606060606060606,0.29411764705882354,1,0.033546872255655086,1,0,1,0.0,0.0,0.6016668758103285,0.0
0,0.16666666666666663,0.0,0,0.030303030303030304,0.35294117647058826,1,0.004298510774009262,0,0,0,0.0,0.0,0.4304831392265099,0.0
0,1.0,0.0,0,0.045454545454545456,0.29411764705882354,1,0.012192980023480038,0,0,0,0.0,0.0,0.6289398258672874,0.0
1,1.0,0.0,0,0.06060606060606061,0.29411764705882354,1,0.004991818963365595,0,0,0,0.4240343582448845,0.0,0.6034907092271974,0.00481118373275236
1,0.5,0.0,0,0.045454545454545456,0.17647058823529413,1,0.0013126635051813231,0,0,0,0.6183325035948315,1.0,0.698646796268853,0.2676767676767677
0,0.25,0.0,0,0.06060606060606061,0.17647058823529413,0,0.06586427798885161,0,0,0,0.0,0.0,0.5335782761068254,0.0
1,1.0,0.0,0,0.015151515151515152,0.29411764705882354,1,0.0009244109191417769,0,0,0,0.3628494541148728,0.0,0.7239177123698548,0.04330065359477124
1,0.6428571428571428,0.0,0,0.015151515151515152,0.17647058823529413,1,0.005361583331022306,0,0,0,0.17615278390100428,0.0,0.42691445539769796,0.0
1,1.0,0.71875,1,0.030303030303030304,0.23529411764705882,1,0.023969975133346276,1,0,1,0.6996310249678688,0.0,0.7129924165254626,0.04871323529411765
1,1.0,0.0,0,0.030303030303030304,0.0,1,0.015252780165839318,0,0,0,0.0,0.0,0.6065232666606102,0.0
0,0.2857142857142857,0.2222222222222222,0,0.10606060606060606,0.058823529411764705,1,0.606265657209943,0,0,0,0.0,1.0,0.640935592863332,0.12990196078431374
1,1.0,0.0,0,0.07575757575757576,0.11764705882352941,1,0.0047329839060058975,0,0,0,0.7115445622388306,1.0,0.738651852776465,0.0
1,1.0,0.0,0,0.06060606060606061,0.29411764705882354,1,0.007802028157556597,0,0,0,0.21033437756668813,0.0,0.6933530861574271,0.02165032679738562
1,1.0,0.12676056338028174,0,0.045454545454545456,0.4117647058823529,1,0.0009706314650988658,0,0,0,0.3586893467670036,0.0,0.3757752158561387,0.0
0,0.375,0.0,0,0.36363636363636365,0.29411764705882354,1,0.012248444678628545,0,0,0,0.0,0.0,0.5533185063401096,0.0
0,0.1428571428571429,0.19047619047619047,0,0.09090909090909091,0.17647058823529413,0,0.01851595071040979,0,0,1,0.0,0.0,0.4096338401682882,0.0
1,1.0,0.0,0,0.045454545454545456,0.23529411764705882,1,0.030209748837553268,0,0,0,0.11367963763462641,0.0,0.49056082912858745,0.0
1,1.0,0.0,0,0.09090909090909091,0.4117647058823529,1,0.0042615343372435915,0,0,0,0.14577373499371063,0.0,0.6651936459209407,0.0
1,1.0,0.0,0,0.07575757575757576,0.17647058823529413,1,0.010963513501021474,0,0,0,0.5089721589747733,1.0,0.6077285375980143,0.36083877995642705
0,0.30000000000000004,0.0,0,0.015151515151515152,0.29411764705882354,0,0.02750122484446786,0,0,0,0.0,0.0,0.4966998095640023,0.0
1,1.0,0.23404255319148937,0,0.045454545454545456,0.17647058823529413,1,0.0013034193959899055,0,0,0,0.21644997889404813,0.0,0.5401090357991378,0.0
1,1.0,0.0,0,0.045454545454545456,0.29411764705882354,1,0.012396350425691227,0,0,0,0.5651755473868717,1.0,0.645819892284315,0.0
1,1.0,0.7333333333333334,0,0.10606060606060606,0.23529411764705882,1,0.0031892176710391303,0,0,1,0.0,0.0,0.5248837678601388,0.0
1,0.7777777777777778,0.6,0,0.07575757575757576,0.35294117647058826,0,0.0028471856309566727,1,1,1,0.2967918765922013,0.0,0.7611908546716477,0.051960784313725486
1,1.0,0.4722222222222222,0,0.09090909090909091,0.17647058823529413,1,0.00010168520110559546,0,0,1,0.1696821191184331,0.0,0.5807808389966511,0.051960784313725486
1,0.33333333333333337,0.19718309859154926,0,0.13636363636363635,0.23529411764705882,1,0.008264233617127486,1,0,0,0.0,0.0,0.5587564325922164,0.0
1,1.0,1.0,0,0.10606060606060606,0.23529411764705882,1,0.0030598001423592816,1,0,1,0.07743413304366659,0.0,0.687339482324238,0.0
1,1.0,0.40816326530612246,1,0.07575757575757576,0.23529411764705882,1,0.026336467086349225,1,1,1,0.1439830219932865,0.0,0.4258983283021613,0.0
1,1.0,1.0,0,0.015151515151515152,0.23529411764705882,1,0.002126145114026087,0,0,1,0.2891169548624958,0.0,0.7902485660332038,0.0
1,1.0,0.0,0,0.030303030303030304,0.29411764705882354,1,0.00923486508222635,0,0,0,0.3962202154905039,0.0,0.7668061470509009,0.0
1,1.0,0.0,0,0.045454545454545456,0.23529411764705882,1,0.00034203204008245746,0,0,0,0.2926698944592207,0.0,0.6615641786341467,0.0
1,1.0,0.6304347826086957,0,0.030303030303030304,0.0,1,0.01276611479334794,1,1,1,0.16257431027302857,0.0,0.7132687895544626,0.0
1,1.0,0.4,0,0.07575757575757576,0.23529411764705882,1,0.002033704022111909,1,1,0,0.5171252888925734,0.0,0.7900561147119288,0.6928104575163399
1,1.0,0.0,0,0.045454545454545456,0.5882352941176471,1,0.0014605692522440075,0,0,0,0.46675887255168397,0.0,0.5363854422843415,0.0
1,0.6,1.0,0,0.10606060606060606,0.11764705882352941,1,0.04922488144429962,1,1,1,0.0,1.0,0.5847134536736575,0.0
1,1.0,0.19999999999999996,0,0.09090909090909091,0.23529411764705882,1,0.007164184623348771,0,0,0,0.26503611581371117,0.0,0.7121960999059705,0.0240559186637618
1,1.0,0.0,0,0.030303030303030304,0.11764705882352941,1,0.0006840640801649149,0,0,0,0.12199363951559737,0.0,0.6808326292388971,0.0
1,1.0,0.0,0,0.045454545454545456,0.17647058823529413,1,0.0007395287353134215,0,0,0,0.48309613180964084,0.0,0.8648466621227725,0.0
1,1.0,0.0,0,0.015151515151515152,0.47058823529411764,1,0.0024589330449171264,0,0,0,0.350229251000275,0.0,0.7596406667157685,0.0
1,1.0,0.0,0,0.0,0.29411764705882354,1,0.026225537776052212,0,0,0,0.7383226534661022,1.0,0.8387284813873648,0.0
1,1.0,0.9649122807017544,0,0.10606060606060606,0.35294117647058826,1,0.0043262431015835155,1,0,1,0.15236117442669758,0.0,0.7343926064201596,0.01924473493100944
1,1.0,0.0,0,0.07575757575757576,0.17647058823529413,1,0.001044584338630208,0,0,0,0.0,0.0,0.3904598373826646,0.0
1,1.0,0.0,0,0.045454545454545456,0.23529411764705882,1,0.0017656248555607938,0,0,0,0.4897604952351838,1.0,0.6946424590924635,0.0
